image,id,name,xMin,xMax,yMin,yMax
5.26667.png,1,ketchup,702.0,702.0,362.0,362.0
5.26667.png,2,pizza roll,372.0,372.0,176.0,176.0
10.6667.png,1,sliced ham,393.0,480.0,241.0,242.0
10.6667.png,2,white bread,60.0,60.0,125.0,125.0
10.6667.png,3,cheese,684.0,684.0,243.0,243.0
10.6667.png,4,spaghetti sauce,515.0,515.0,36.0,36.0
10.6667.png,5,pizza sauce,697.0,697.0,41.0,41.0
10.6667.png,6,Panko Japanese breadcrumbs,226.0,226.0,436.0,436.0
10.6667.png,7,pineapple tidbits,527.0,527.0,478.0,478.0
10.6667.png,8,green bell peppers,185.0,185.0,211.0,211.0
10.6667.png,9,,835.0,903.0,169.0,175.0
13.9667.png,1,,287.0,287.0,348.0,348.0
13.9667.png,2,green bell pepper,856.0,856.0,401.0,401.0
16.5333.png,1,sliced ham,410.0,410.0,271.0,271.0
25.6.png,1,cheese,505.0,505.0,279.0,279.0
29.9333.png,1,spaghetti sauce,470.0,470.0,264.0,264.0
5.26667.png,1,pizza roll,508.0,508.0,183.0,183.0
5.26667.png,2,ketchup,726.0,726.0,367.0,367.0
5.26667.png,1,pizza roll,277.0,277.0,207.0,207.0
5.26667.png,2,ketchup,710.0,710.0,395.0,395.0
10.6667.png,1,sliced ham,369.0,369.0,146.0,146.0
10.6667.png,2,white bread,28.0,28.0,77.0,77.0
10.6667.png,3,spaghetti sauce,488.0,488.0,57.0,57.0
10.6667.png,4,pizza sauce,613.0,613.0,96.0,96.0
10.6667.png,5,cheese,665.0,665.0,279.0,279.0
10.6667.png,6,cooking oil,896.0,896.0,82.0,82.0
10.6667.png,7,Panko Japanese breadcrumb,234.0,234.0,483.0,483.0
10.6667.png,8,pineapple tidbit,485.0,485.0,522.0,522.0
10.6667.png,9,egg,736.0,736.0,454.0,454.0
13.9667.png,1,white bread,263.0,263.0,135.0,135.0
13.9667.png,2,green bell pepper,762.0,762.0,362.0,362.0
16.5333.png,1,sliced ham,569.0,569.0,283.0,283.0
25.6.png,1,cheese,359.0,359.0,225.0,225.0
29.9333.png,1,spaghetti sauce,530.0,530.0,271.0,271.0
35.2.png,1,Panko Japanese Breadcrumb,603.0,603.0,232.0,232.0
35.6333.png,1,large egg,331.0,331.0,323.0,323.0
43.3.png,1,pineapple tidbit,472.0,472.0,306.0,306.0
45.7.png,1,green bell pepper,437.0,437.0,330.0,330.0
51.1667.png,1,cooking oil,419.0,419.0,258.0,258.0
99.3333.png,1,v_flatten,351.0,351.0,300.0,300.0
125.867.png,1,v_spread,466.0,468.0,279.0,279.0
141.867.png,1,v_add,566.0,566.0,171.0,171.0
157.867.png,1,v_roll,440.0,440.0,210.0,210.0
184.533.png,1,v_heat,190.0,190.0,215.0,215.0
195.2.png,1,v_dip and dredge,168.0,168.0,253.0,253.0
211.2.png,1,v_fry,307.0,307.0,147.0,147.0
259.2.png,1,v_drain,330.0,330.0,235.0,235.0
