image,id,name,xMin,xMax,yMin,yMax
20.8208.png,1,flour,294.0,681.0,161.0,437.0
26.1595.png,1,v_mix,302.0,604.0,181.0,439.0
31.4981.png,1,sugar,414.0,537.0,124.0,374.0
31.4981.png,2,yeast,320.0,405.0,154.0,415.0
36.8368.png,1,oil,388.0,558.0,234.0,391.0
42.1755.png,1,warm water,332.0,635.0,222.0,436.0
50.6172.png,1,v_knead,309.0,607.0,299.0,453.0
56.9235.png,1,v_tug,112.0,363.0,81.0,353.0
61.9285.png,1,dough,117.0,326.0,106.0,345.0
67.2672.png,1,oil,197.0,448.0,228.0,464.0
77.9112.png,1,v_knead,231.0,603.0,87.0,282.0
88.3216.png,1,v_roll,322.0,572.0,165.0,375.0
134.468.png,1,v_put,319.0,454.0,164.0,349.0
134.468.png,2,pizza sauce,334.0,432.0,186.0,332.0
150.55.png,1,v_spread,282.0,706.0,75.0,429.0
157.657.png,1,mozzarella cheese,304.0,643.0,85.0,392.0
166.566.png,1,capsicum,267.0,613.0,99.0,379.0
171.905.png,1,red bell pepper,365.0,644.0,138.0,367.0
176.209.png,1,olive,193.0,767.0,98.0,351.0
181.515.png,1,oregano,413.0,541.0,180.0,288.0
186.853.png,1,garlic powder,384.0,505.0,149.0,274.0
192.192.png,1,parmesan cheese,397.0,502.0,196.0,380.0
197.531.png,1,v_pound,339.0,621.0,176.0,366.0
197.531.png,2,v_bash,349.0,696.0,68.0,369.0
211.845.png,1,v_heat,256.0,729.0,48.0,473.0
217.084.png,1,pizza,199.0,831.0,59.0,467.0
