image,id,name,xMin,xMax,yMin,yMax
14.24.png,1,olive oil,151.0,171.0,370.0,386.0
14.24.png,2,tomato paste,197.0,215.0,509.0,525.0
14.24.png,3,basil pesto,223.0,242.0,414.0,424.0
14.24.png,4,flour,292.0,315.0,444.0,474.0
14.24.png,5,paprikas,813.0,870.0,508.0,524.0
14.24.png,6,cheese,695.0,724.0,439.0,450.0
25.52.png,1,olive oil,74.0,103.0,438.0,469.0
25.52.png,2,flour,170.0,188.0,478.0,506.0
25.52.png,3,onions,743.0,781.0,502.0,526.0
42.28.png,1,flour,363.0,504.0,171.0,328.0
44.76.png,1,salt,472.0,504.0,160.0,173.0
62.24.png,1,yeast,535.0,596.0,224.0,312.0
68.48.png,1,water mixed with yeast,462.0,655.0,350.0,512.0
69.76.png,1,flour,492.0,654.0,186.0,315.0
74.88.png,1,mix water yeast with flour salt,326.0,565.0,216.0,336.0
98.16.png,1,dough,199.0,396.0,179.0,300.0
109.4.png,1,flour,404.0,488.0,188.0,275.0
158.72.png,1,dough divided into 4 small doughs,367.0,546.0,311.0,425.0
169.56.png,1,flour,398.0,657.0,230.0,412.0
256.96.png,1,pasata (tomato puree),526.0,582.0,191.0,234.0
266.68.png,1,olive oil,434.0,472.0,116.0,194.0
273.64.png,1,parmasan cheese,562.0,651.0,149.0,201.0
289.12.png,1,mozzarella cheese,407.0,537.0,235.0,346.0
297.12.png,1,basil,481.0,499.0,409.0,432.0
314.56.png,1,olive oil,212.0,261.0,334.0,361.0
