image,id,name,xMin,xMax,yMin,yMax
4.29596.png,1,pizza,35.0,425.0,142.0,428.0
5.33867.png,1,garlic,95.0,263.0,214.0,448.0
5.33867.png,2,oil,124.0,790.0,56.0,412.0
20.6039.png,1,pizza,497.0,617.0,106.0,447.0
35.6606.png,1,,399.0,453.0,250.0,275.0
44.8365.png,1,,956.0,956.0,1.0,1.0
132.132.png,1,flour,575.0,743.0,348.0,465.0
132.132.png,2,egg,446.0,520.0,96.0,159.0
132.132.png,3,water,190.0,269.0,255.0,323.0
156.823.png,1,dough,405.0,511.0,194.0,239.0
156.823.png,2,flour,406.0,509.0,413.0,461.0
178.553.png,1,dough,586.0,757.0,432.0,481.0
178.553.png,2,flour,309.0,443.0,419.0,490.0
233.984.png,1,dough,264.0,452.0,464.0,523.0
316.233.png,1,marinara sauce,106.0,758.0,225.0,332.0
333.124.png,1,oil,470.0,567.0,263.0,338.0
354.354.png,1,garlic,132.0,561.0,237.0,453.0
359.442.png,1,pepper,473.0,495.0,357.0,366.0
372.831.png,1,salt,490.0,532.0,66.0,133.0
395.353.png,1,red wine,505.0,608.0,14.0,436.0
397.105.png,1,red wine,630.0,827.0,72.0,527.0
411.286.png,1,pizza sauce,194.0,723.0,226.0,371.0
411.286.png,2,basil,341.0,505.0,200.0,209.0
427.969.png,1,dough,127.0,751.0,90.0,489.0
427.969.png,2,pizza sauce,250.0,609.0,175.0,375.0
433.099.png,1,pizza sauce,166.0,690.0,432.0,514.0
453.078.png,1,dough,195.0,637.0,270.0,463.0
453.078.png,2,pizza sauce,282.0,572.0,311.0,394.0
461.002.png,1,Mozzarella cheese,454.0,801.0,314.0,443.0
463.129.png,1,Mozzarella cheese,280.0,328.0,440.0,441.0
463.129.png,2,pizza sauce,240.0,425.0,441.0,484.0
463.129.png,3,dough,198.0,420.0,419.0,505.0
480.689.png,1,pepperoni,470.0,519.0,232.0,265.0
527.027.png,1,pizza not yet baked,60.0,503.0,160.0,259.0
530.613.png,1,baked pizza,312.0,652.0,277.0,471.0
530.613.png,2,cheese,395.0,513.0,70.0,157.0
538.872.png,1,baked pizza,258.0,448.0,327.0,355.0
