image,id,name,xMin,xMax,yMin,yMax
14.648.png,1,cheese,143.0,846.0,13.0,458.0
16.016.png,1,cheese,155.0,830.0,53.0,457.0
32.032.png,1,cheese,555.0,949.0,2.0,456.0
34.2342.png,1,cheese,467.0,924.0,73.0,354.0
34.5345.png,1,cheese,217.0,832.0,65.0,500.0
37.3707.png,1,cream,470.0,836.0,98.0,442.0
42.7093.png,1,cream,492.0,845.0,112.0,424.0
42.7093.png,2,milk powder,600.0,771.0,171.0,376.0
46.9469.png,1,cream, milk powder,497.0,847.0,115.0,439.0
48.048.png,1,cream, milk powder,437.0,808.0,135.0,460.0
53.3867.png,1,cream, milk powder,298.0,693.0,156.0,510.0
48.048.png,1,cream, milk powder,432.0,799.0,127.0,462.0
58.7253.png,1,cheese,486.0,838.0,155.0,451.0
58.7253.png,2,cheese,4.0,444.0,12.0,537.0
64.064.png,1,cheese,257.0,747.0,219.0,471.0
64.064.png,2,cream, milk powder,459.0,953.0,5.0,155.0
69.4027.png,1,butter,411.0,473.0,302.0,346.0
69.4027.png,2,cheese,278.0,654.0,288.0,472.0
69.4027.png,3,cream, milk powder,318.0,681.0,421.0,457.0
74.7413.png,1,,170.0,651.0,160.0,414.0
76.6766.png,1,cream, cheese, milk powder, butter,124.0,795.0,225.0,508.0
77.0103.png,1,cream, cheese, milk powder, butter,155.0,739.0,148.0,389.0
80.08.png,1,cheese, cream, milk powder, butter,192.0,790.0,141.0,415.0
83.8171.png,1,,318.0,662.0,91.0,413.0
85.4187.png,1,cheese, cream, milk powder, butter,208.0,605.0,129.0,443.0
90.7573.png,1,cheese, cream, milk powder, butter,165.0,594.0,136.0,461.0
96.096.png,1,cheese, cream, milk powder, butter,220.0,667.0,64.0,451.0
99.3659.png,1,salt,277.0,424.0,10.0,144.0
99.3659.png,2,yeast,94.0,241.0,13.0,142.0
99.3659.png,3,flour,477.0,947.0,20.0,535.0
99.3659.png,4,sugar,97.0,251.0,158.0,316.0
99.3659.png,5,oil,274.0,429.0,155.0,303.0
101.435.png,1,sugar,59.0,225.0,94.0,233.0
101.435.png,2,yeast,239.0,365.0,12.0,140.0
101.435.png,3,oil,240.0,386.0,181.0,324.0
101.435.png,4,flour, salt,440.0,952.0,17.0,534.0
106.773.png,1,oil,229.0,387.0,181.0,329.0
106.773.png,2,flour, sugar, salt,467.0,959.0,10.0,526.0
106.773.png,3,yeast,261.0,410.0,4.0,58.0
112.112.png,1,sugar, salt, flour,439.0,955.0,5.0,530.0
113.513.png,1,sugar, salt, oil, flour,412.0,949.0,7.0,534.0
113.513.png,2,milk,14.0,338.0,289.0,539.0
115.782.png,1,milk,310.0,621.0,10.0,390.0
115.782.png,2,sugar, salt, oil, flour,478.0,951.0,13.0,528.0
120.087.png,1,dough,332.0,654.0,140.0,440.0
122.789.png,1,dough,66.0,340.0,369.0,528.0
122.789.png,1,dough,66.0,355.0,354.0,532.0
122.789.png,2,oil,511.0,943.0,11.0,520.0
124.858.png,1,dough,318.0,670.0,158.0,494.0
124.858.png,2,oil,181.0,841.0,3.0,535.0
126.326.png,1,dough,363.0,637.0,157.0,471.0
126.326.png,2,oil,191.0,821.0,15.0,518.0
128.128.png,1,dough,96.0,953.0,6.0,366.0
133.467.png,1,dough,200.0,860.0,10.0,509.0
136.003.png,1,,295.0,740.0,100.0,446.0
136.703.png,1,dough,379.0,642.0,207.0,448.0
136.703.png,2,,832.0,957.0,102.0,441.0
137.304.png,1,dough,374.0,719.0,169.0,387.0
137.304.png,2,dough,829.0,953.0,88.0,307.0
138.005.png,1,dough,387.0,687.0,216.0,479.0
138.005.png,2,dough,845.0,949.0,90.0,356.0
138.505.png,1,dough,361.0,712.0,264.0,477.0
138.505.png,2,dough,830.0,950.0,95.0,410.0
138.805.png,1,dough,243.0,468.0,123.0,350.0
143.61.png,1,dough,247.0,457.0,117.0,342.0
144.144.png,1,cormeal,168.0,712.0,7.0,478.0
146.947.png,1,cormeal,136.0,814.0,78.0,486.0
149.483.png,1,dough,377.0,624.0,130.0,356.0
149.483.png,2,cormeal,361.0,823.0,48.0,372.0
153.02.png,1,dough,325.0,666.0,51.0,377.0
153.02.png,2,cormeal,311.0,819.0,20.0,394.0
154.821.png,1,oil,395.0,784.0,141.0,384.0
156.423.png,1,oil,303.0,863.0,39.0,496.0
160.16.png,1,cream cheese,265.0,688.0,159.0,491.0
165.499.png,1,cream cheese,398.0,787.0,139.0,464.0
170.837.png,1,cream cheese,428.0,850.0,107.0,446.0
176.176.png,1,cream cheese,24.0,406.0,45.0,383.0
176.176.png,2,tortilla,451.0,866.0,27.0,428.0
176.176.png,3,cream cheese,558.0,776.0,132.0,364.0
181.515.png,1,dough,238.0,767.0,10.0,472.0
181.515.png,2,oil,187.0,778.0,17.0,506.0
181.515.png,3,tortilla,280.0,669.0,87.0,315.0
181.515.png,4,cream cheese,299.0,610.0,161.0,288.0
186.853.png,1,tortilla,496.0,854.0,69.0,416.0
186.853.png,2,dough,468.0,859.0,31.0,447.0
186.853.png,3,oil,402.0,910.0,8.0,498.0
192.192.png,1,pizza sauce,509.0,761.0,115.0,394.0
192.192.png,2,tortilla,451.0,825.0,74.0,438.0
192.192.png,3,dough,404.0,876.0,38.0,479.0
192.192.png,4,oil,346.0,952.0,3.0,537.0
197.531.png,1,chilli flakes,515.0,781.0,137.0,402.0
197.531.png,2,pizza sauce,484.0,843.0,78.0,451.0
197.531.png,3,tortilla,439.0,852.0,65.0,463.0
197.531.png,4,dough,404.0,867.0,64.0,491.0
197.531.png,5,oil,335.0,947.0,4.0,536.0
202.869.png,1,mozzarella cheese,474.0,759.0,104.0,417.0
202.869.png,2,pizza sauce,436.0,813.0,64.0,438.0
202.869.png,3,dough,407.0,845.0,43.0,452.0
202.869.png,4,tortilla,451.0,818.0,81.0,440.0
202.869.png,5,oil,333.0,949.0,3.0,524.0
205.806.png,1,dough,424.0,850.0,64.0,481.0
