image,id,name,xMin,xMax,yMin,yMax
15.8.png,1,olive oil,561.0,691.0,72.0,183.0
15.8.png,2,flour,718.0,863.0,278.0,525.0
15.8.png,3,yeast,467.0,545.0,204.0,314.0
21.2.png,1,measurement cup,565.0,943.0,303.0,441.0
21.2.png,2,sugar,561.0,650.0,201.0,290.0
26.6.png,1,yeast,455.0,539.0,193.0,308.0
26.6.png,1,yeast,439.0,587.0,207.0,296.0
26.6.png,2,olive oil,548.0,691.0,73.0,198.0
26.6.png,3,sugar,591.0,687.0,242.0,335.0
26.6.png,4,flour,801.0,924.0,350.0,523.0
32.4.png,1,yeast,475.0,561.0,182.0,252.0
33.08.png,1,olive oil,530.0,701.0,11.0,161.0
37.8.png,1,olive oil,564.0,693.0,56.0,180.0
37.8.png,2,flour,792.0,913.0,347.0,523.0
43.2.png,1,flour,460.0,710.0,214.0,413.0
64.4.png,1,flour,365.0,654.0,270.0,473.0
75.2.png,1,olive oil,415.0,482.0,192.0,236.0
75.6.png,1,olive oil,410.0,492.0,193.0,252.0
91.4.png,1,yeast,33.0,169.0,432.0,538.0
91.8.png,1,yeast,55.0,174.0,395.0,521.0
113.4.png,1,flour mixture,380.0,646.0,268.0,496.0
118.4.png,1,mixture,335.0,699.0,232.0,490.0
124.2.png,1,mixture,338.0,672.0,245.0,489.0
134.6.png,1,water,325.0,461.0,43.0,144.0
145.4.png,1,dough,353.0,654.0,280.0,516.0
145.8.png,1,dough,329.0,652.0,264.0,512.0
150.8.png,1,dough,293.0,585.0,287.0,537.0
167.4.png,1,dough,280.0,498.0,218.0,403.0
172.4.png,1,dough,267.0,517.0,328.0,486.0
183.2.png,1,water,345.0,513.0,198.0,373.0
183.2.png,1,dough,206.0,393.0,374.0,505.0
183.2.png,1,dough,208.0,388.0,386.0,503.0
183.2.png,2,water,373.0,503.0,206.0,381.0
194.4.png,1,flour,418.0,691.0,261.0,526.0
199.8.png,1,dough,393.0,512.0,122.0,316.0
205.2.png,1,dough,397.0,578.0,129.0,324.0
210.04.png,1,dough,189.0,352.0,21.0,236.0
210.6.png,1,dough,229.0,396.0,257.0,411.0
215.6.png,1,dough,380.0,577.0,240.0,418.0
221.4.png,1,dough,339.0,552.0,216.0,434.0
226.4.png,1,dough,252.0,406.0,260.0,463.0
226.8.png,1,dough,331.0,523.0,371.0,491.0
231.8.png,1,tupperware,187.0,529.0,65.0,530.0
231.8.png,2,dough,349.0,506.0,254.0,394.0
237.2.png,1,flour,170.0,554.0,176.0,403.0
237.6.png,1,flour,154.0,546.0,145.0,410.0
242.6.png,1,dough,258.0,511.0,175.0,385.0
248.4.png,1,dough,265.0,490.0,197.0,325.0
253.4.png,1,dough,133.0,425.0,176.0,407.0
253.8.png,1,dough,189.0,468.0,166.0,361.0
258.8.png,1,dough,111.0,397.0,166.0,463.0
259.2.png,1,dough,143.0,488.0,109.0,399.0
280.4.png,1,tomato sauce,4.0,155.0,413.0,539.0
280.4.png,2,onion,214.0,330.0,278.0,349.0
280.4.png,3,garlic,263.0,334.0,373.0,451.0
280.4.png,4,tomato paste,627.0,715.0,166.0,437.0
280.4.png,5,spices,511.0,611.0,156.0,335.0
280.4.png,6,salt,449.0,534.0,301.0,429.0
280.4.png,7,liquid seasoning,404.0,467.0,117.0,278.0
280.4.png,8,rosemary,174.0,241.0,350.0,411.0
280.8.png,1,tomato,782.0,874.0,313.0,499.0
280.8.png,2,tomato paste,652.0,665.0,245.0,458.0
285.8.png,1,tomato paste,549.0,620.0,146.0,531.0
286.2.png,1,spices,144.0,321.0,86.0,422.0
286.2.png,2,salt,587.0,646.0,370.0,488.0
286.2.png,3,tomato paste,695.0,749.0,314.0,534.0
291.2.png,1,spices,124.0,366.0,87.0,475.0
291.6.png,1,liquid seasoning,273.0,378.0,9.0,406.0
