image,id,name,xMin,xMax,yMin,yMax
35.7691.png,1,all purpose flour,349.0,650.0,198.0,459.0
43.5769.png,1,fine sea salt,409.0,530.0,42.0,145.0
43.5769.png,2,whisk,228.0,407.0,276.0,453.0
43.5769.png,3,all purpose flour,487.0,687.0,272.0,424.0
45.9793.png,1,sea salt,367.0,679.0,258.0,435.0
51.2512.png,1,fine sea salt,396.0,496.0,34.0,95.0
51.2512.png,2,all purpose flour,459.0,703.0,219.0,435.0
51.2512.png,3,whisk,212.0,322.0,350.0,473.0
67.2672.png,1,all purpose flour,369.0,678.0,192.0,440.0
72.6059.png,1,wooden spoon,222.0,347.0,30.0,206.0
72.6059.png,2,dry yeast,428.0,624.0,244.0,397.0
72.6059.png,3,all purpose flour,218.0,386.0,285.0,413.0
81.4147.png,1,room temperature water,563.0,719.0,41.0,451.0
83.9839.png,1,mix,461.0,745.0,193.0,476.0
93.9605.png,1,dough,438.0,683.0,84.0,391.0
96.5965.png,1,dough,320.0,542.0,186.0,411.0
99.2992.png,1,clean bowl,312.0,415.0,383.0,467.0
99.2992.png,2,plastic wrap,489.0,648.0,436.0,517.0
125.459.png,1,plastic wrap,265.0,467.0,126.0,350.0
125.459.png,2,dough,523.0,576.0,123.0,209.0
125.459.png,3,bowl,118.0,709.0,8.0,491.0
130.797.png,1,rised dough,255.0,427.0,207.0,446.0
130.797.png,2,bowl,150.0,778.0,21.0,472.0
141.475.png,1,flour,93.0,445.0,217.0,353.0
146.446.png,1,flour,139.0,479.0,246.0,369.0
146.813.png,1,dough,264.0,743.0,28.0,295.0
146.813.png,2,flour,253.0,786.0,378.0,423.0
152.152.png,1,dough,278.0,720.0,45.0,272.0
152.152.png,2,flour,298.0,786.0,370.0,406.0
162.295.png,1,cutting knife,614.0,906.0,69.0,206.0
162.295.png,2,dough,229.0,704.0,219.0,446.0
183.65.png,1,dough,187.0,587.0,115.0,350.0
193.56.png,1,dough,343.0,563.0,343.0,497.0
193.56.png,2,dough,540.0,641.0,203.0,318.0
193.56.png,3,dough,254.0,364.0,155.0,245.0
198.598.png,1,dough,407.0,479.0,505.0,536.0
213.18.png,1,dough,342.0,817.0,225.0,370.0
213.18.png,2,plastic wrap,221.0,895.0,223.0,462.0
214.614.png,1,doughs,322.0,514.0,482.0,498.0
214.614.png,2,glass container,299.0,545.0,471.0,528.0
